Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Sale_Year,Sale_Month,Sale_MonthName,Sale_YearMonth,price_per_room,price_per_landsize,property_age,age_bracket,price_to_area_ratio,cumulative_revenue_pct,pareto_80
Berwick,9 Geranium Ct,4,h,920000,S,Peake,08-07-2017,35.2,3806,4,5,2,638,352,2014,Casey,-38.0683,145.33833,Eastern Victoria,17093,2017,7,Jul,2017-07,230000,1442.01,3,Post-1997,3682.11,96.612,FALSE
Berwick,9 Sunview Pl,4,h,950000,SA,Eview,08-07-2017,35.2,3806,4,4,2,603,373,2007,Casey,-38.06788,145.33967,Eastern Victoria,17093,2017,7,Jul,2017-07,237500,1575.46,10,Post-1997,3682.11,96.612,FALSE
Blackburn,3/43 The Ridge,2,u,485000,S,Barry,08-07-2017,13.4,3130,2,1,1,0,55,1960,Whitehorse,-37.82945,145.15697,Eastern Metropolitan,5713,2017,7,Jul,2017-07,242500,,57,1947–1977,8671.41,89.75,FALSE
Blackburn South,24 Sylvia St,3,h,1291000,S,Barry,08-07-2017,13.4,3130,3,2,2,548,127,1970,Whitehorse,-37.84453,145.14446,Eastern Metropolitan,4387,2017,7,Jul,2017-07,430333.33,2355.84,47,1947–1977,8469.93,95.449,FALSE
Boronia,8 Darwin Rd,3,h,775000,S,Ray,08-07-2017,25,3155,3,1,2,720,131,1970,Knox,-37.86126,145.25808,Eastern Metropolitan,9704,2017,7,Jul,2017-07,258333.33,1076.39,47,1947–1977,5503.56,95.792,FALSE
Boronia,34 Russell Cr,4,h,820000,S,Philip,08-07-2017,25,3155,4,2,4,719,200,1975,Knox,-37.86434,145.25739,Eastern Metropolitan,9704,2017,7,Jul,2017-07,205000,1140.47,42,1947–1977,5503.56,95.792,FALSE
Box Hill,43 Rose St,5,h,2285000,S,Lindellas,08-07-2017,10.9,3128,5,3,2,803,260,1930,Whitehorse,-37.82148,145.1289,Eastern Metropolitan,4605,2017,7,Jul,2017-07,457000,2845.58,87,1917–1947,9508.75,67.71,TRUE
Braybrook,14 Enderby Ct,3,h,797000,S,Douglas,08-07-2017,8.6,3019,3,1,2,694,110,1960,Maribyrnong,-37.79382,144.85107,Western Metropolitan,3589,2017,7,Jul,2017-07,265666.67,1148.41,57,1947–1977,5265.85,86.149,FALSE
Braybrook,10 Menzies St,5,h,760000,S,Biggin,08-07-2017,8.6,3019,5,2,2,622,260,1960,Maribyrnong,-37.78207,144.85342,Western Metropolitan,3589,2017,7,Jul,2017-07,152000,1221.86,57,1947–1977,5265.85,86.149,FALSE
Braybrook,1 Walker Pl,2,h,590000,S,hockingstuart,08-07-2017,8.6,3019,2,1,1,304,74,1950,Maribyrnong,-37.78341,144.85574,Western Metropolitan,3589,2017,7,Jul,2017-07,295000,1940.79,67,1947–1977,5265.85,86.149,FALSE
Brighton,10/32 Outer Cr,3,u,1180000,VB,Buxton,08-07-2017,10.5,3186,3,2,2,0,114.5,2011,Bayside,-37.90542,144.99817,Southern Metropolitan,10579,2017,7,Jul,2017-07,393333.33,,6,Post-1997,11723.14,2.4,TRUE
Brighton East,1/3 Gleniffer Av,2,u,585000,PI,Buxton,08-07-2017,10.3,3187,2,1,1,0,82,1950,Bayside,-37.93171,145.03041,Southern Metropolitan,6938,2017,7,Jul,2017-07,292500,,67,1947–1977,9157.27,23.718,TRUE
Brighton East,90 Thomas St,4,h,1580000,PI,Jellis,08-07-2017,10.3,3187,4,1,2,890,165,1970,Glen Eira,-37.91053,145.02447,Southern Metropolitan,6938,2017,7,Jul,2017-07,395000,1775.28,47,1947–1977,9157.27,23.718,TRUE
Broadmeadows,8 Katandra Cr,3,h,460000,S,YPA,08-07-2017,14,3047,3,1,1,629,130,1965,Hume,-37.67197,144.91896,Northern Metropolitan,4294,2017,7,Jul,2017-07,153333.33,731.32,52,1947–1977,5093.01,94.904,FALSE
Broadmeadows,48 Walsh St,3,h,386000,S,hockingstuart,08-07-2017,14,3047,3,1,1,341,71,1965,Hume,-37.6886,144.92281,Northern Metropolitan,4294,2017,7,Jul,2017-07,128666.67,1131.96,52,1947–1977,5093.01,94.904,FALSE
Brooklyn,3/49 Stenhouse Av,2,u,515000,SP,hockingstuart,08-07-2017,6.4,3012,2,1,2,159,140,2012,Hobsons Bay,-37.82073,144.8447,Western Metropolitan,962,2017,7,Jul,2017-07,257500,3238.99,5,Post-1997,5567.3,98.565,FALSE
Brunswick,9 Blyth St,4,h,1515000,S,Jellis,08-07-2017,5.2,3056,4,2,2,236,194,1890,Moreland,-37.76549,144.96366,Northern Metropolitan,11918,2017,7,Jul,2017-07,378750,6419.49,127,Pre-1917,8582.59,22.226,TRUE
Brunswick,37 Fourth Av,3,h,1037000,S,Nelson,08-07-2017,5.2,3056,3,1,1,210,101,1996,Moreland,-37.75746,144.95633,Northern Metropolitan,11918,2017,7,Jul,2017-07,345666.67,4938.1,21,1977–1997,8582.59,22.226,TRUE
Brunswick,6 Gregory St,3,h,1100000,PI,Jellis,08-07-2017,5.2,3056,3,1,1,193,130,1910,Moreland,-37.76418,144.95715,Northern Metropolitan,11918,2017,7,Jul,2017-07,366666.67,5699.48,107,Pre-1917,8582.59,22.226,TRUE
Brunswick East,219 Glenlyon Rd,3,h,1330000,PI,Woodards,08-07-2017,4,3057,3,2,1,161,190,1890,Moreland,-37.77289,144.97503,Northern Metropolitan,5533,2017,7,Jul,2017-07,443333.33,8260.87,127,Pre-1917,8810.08,63.917,TRUE
Brunswick East,63 Harrison St,3,t,937000,SP,Jellis,08-07-2017,4,3057,3,2,1,110,121.8,2000,Moreland,-37.76049,144.98065,Northern Metropolitan,5533,2017,7,Jul,2017-07,312333.33,8518.18,17,Post-1997,8810.08,63.917,TRUE
Brunswick East,302/218 Lygon St,1,u,300000,VB,Dingle,08-07-2017,4,3057,1,1,0,197,41,2012,Moreland,-37.77165,144.97187,Northern Metropolitan,5533,2017,7,Jul,2017-07,300000,1522.84,5,Post-1997,8810.08,63.917,TRUE
Bundoora,12 Norwood Ct,3,h,730000,S,Barry,08-07-2017,12.1,3083,3,1,1,612,101,1960,Banyule,-37.70602,145.05945,Northern Metropolitan,10175,2017,7,Jul,2017-07,243333.33,1192.81,57,1947–1977,5205.37,87.198,FALSE
Bundoora,71 Wallara Cr,3,h,660000,S,Buckingham,08-07-2017,12.1,3083,3,1,2,582,119,1970,Banyule,-37.70301,145.06341,Northern Metropolitan,10175,2017,7,Jul,2017-07,220000,1134.02,47,1947–1977,5205.37,87.198,FALSE
Burwood,14 Cumming St,3,h,1530000,S,Buxton,08-07-2017,10.4,3125,3,1,2,695,130,1960,Whitehorse,-37.85126,145.1132,Southern Metropolitan,5678,2017,7,Jul,2017-07,510000,2201.44,57,1947–1977,8160.15,57.663,TRUE
Burwood East,389 Blackburn Rd,3,h,1150000,S,Ray,08-07-2017,14.7,3151,3,2,2,668,140,1965,Whitehorse,-37.85695,145.15144,Eastern Metropolitan,4048,2017,7,Jul,2017-07,383333.33,1721.56,52,1947–1977,7383,93.059,FALSE
Burwood East,1 Sartori St,4,h,1600000,S,Fletchers,08-07-2017,14.7,3151,4,2,2,592,260,2007,Whitehorse,-37.84839,145.14299,Eastern Metropolitan,4048,2017,7,Jul,2017-07,400000,2702.7,10,Post-1997,7383,93.059,FALSE
Cairnlea,2 Gumleaf Ct,3,h,636000,S,YPA,08-07-2017,14.8,3023,3,2,2,585,130,2000,Brimbank,-37.75777,144.77974,Western Metropolitan,2674,2017,7,Jul,2017-07,212000,1087.18,17,Post-1997,3882.69,98.854,FALSE
Camberwell,5/26 Cornell St,2,u,755000,S,hockingstuart,08-07-2017,7.7,3124,2,1,1,92,82.6,1960,Boroondara,-37.8401,145.09113,Southern Metropolitan,8920,2017,7,Jul,2017-07,377500,8206.52,57,1947–1977,11083.47,20.673,TRUE
Camberwell,1088 Toorak Rd,8,h,2200000,PI,Ross,08-07-2017,7.7,3124,8,8,4,650,152.5,1939,Boroondara,-37.84812,145.07414,Southern Metropolitan,8920,2017,7,Jul,2017-07,275000,3384.62,78,1917–1947,11083.47,20.673,TRUE
Carnegie,11 Beena Av,3,h,1530000,SP,Woodards,08-07-2017,10.1,3163,3,1,1,684,130,1930,Glen Eira,-37.8891,145.06337,Southern Metropolitan,7822,2017,7,Jul,2017-07,510000,2236.84,87,1917–1947,8194.94,44.214,TRUE
Carnegie,1/17 Cosy Gum Rd,2,u,750000,S,Thomson,08-07-2017,10.1,3163,2,1,2,0,85,1970,Glen Eira,-37.88368,145.0515,Southern Metropolitan,7822,2017,7,Jul,2017-07,375000,,47,1947–1977,8194.94,44.214,TRUE
Carnegie,5/12 Judith St,1,u,300000,PI,Gary,08-07-2017,10.1,3163,1,1,1,314,45,1960,Glen Eira,-37.90321,145.0555,Southern Metropolitan,7822,2017,7,Jul,2017-07,300000,955.41,57,1947–1977,8194.94,44.214,TRUE
Carnegie,7/177 Oakleigh Rd,2,u,580010,SP,hockingstuart,08-07-2017,10.1,3163,2,1,1,0,72,1970,Glen Eira,-37.9003,145.06342,Southern Metropolitan,7822,2017,7,Jul,2017-07,290005,,47,1947–1977,8194.94,44.214,TRUE
Carnegie,1/108 Truganini Rd,4,t,1250000,S,hockingstuart,08-07-2017,10.1,3163,4,3,2,326,223,2005,Glen Eira,-37.89334,145.05463,Southern Metropolitan,7822,2017,7,Jul,2017-07,312500,3834.36,12,Post-1997,8194.94,44.214,TRUE
Caroline Springs,2 Cranwell Sq,3,t,430000,S,O'Brien,08-07-2017,14.8,3023,3,2,2,194,135,2010,Melton,-37.7253,144.7484,Western Metropolitan,7719,2017,7,Jul,2017-07,143333.33,2216.49,7,Post-1997,3438.02,98.17,FALSE
Caroline Springs,5/1 Dargi Grn,3,t,360000,SA,O'Brien,08-07-2017,14.8,3023,3,1,1,0,136.49,2009,Melton,-37.70624,144.74042,Western Metropolitan,7719,2017,7,Jul,2017-07,120000,,8,Post-1997,3438.02,98.17,FALSE
Caroline Springs,20 Hawksbury Grn,4,h,740000,S,Barry,08-07-2017,14.8,3023,4,2,2,750,222,2008,Melton,-37.7277,144.73422,Western Metropolitan,7719,2017,7,Jul,2017-07,185000,986.67,9,Post-1997,3438.02,98.17,FALSE
Carrum Downs,40 Whimbrel Cr,4,h,647000,S,Harcourts,08-07-2017,34.9,3201,4,2,4,688,204,2002,Frankston,-38.10984,145.17062,South-Eastern Metropolitan,8060,2017,7,Jul,2017-07,161750,940.41,15,Post-1997,3474.27,98.357,FALSE
Caulfield South,3/180 Sycamore St,2,u,636500,S,Woodards,08-07-2017,8.7,3162,2,1,1,0,76,1970,Glen Eira,-37.89063,145.02609,Southern Metropolitan,5051,2017,7,Jul,2017-07,318250,,47,1947–1977,9077.05,78.403,TRUE
Chadstone,1/11 Hiscock St,3,t,930000,S,Ray,08-07-2017,11.7,3148,3,2,1,0,127,2011,Monash,-37.88289,145.09871,Southern Metropolitan,3582,2017,7,Jul,2017-07,310000,,6,Post-1997,7106.33,85.708,FALSE
Clayton,6 Harlington St,3,h,1018000,S,C21,08-07-2017,16.7,3168,3,1,2,615,130,1970,Monash,-37.92063,145.11186,South-Eastern Metropolitan,5837,2017,7,Jul,2017-07,339333.33,1655.28,47,1947–1977,8461.32,93.517,FALSE
Coburg,251 Bell St,2,h,760000,S,Nelson,08-07-2017,6.7,3058,2,1,2,378,105,1920,Moreland,-37.74011,144.95267,Northern Metropolitan,11204,2017,7,Jul,2017-07,380000,2010.58,97,1917–1947,6997.97,37.046,TRUE
Coburg,5A Hardwick St,2,t,876000,S,Woodards,08-07-2017,6.7,3058,2,2,1,134,100,2014,Moreland,-37.74914,144.96826,Northern Metropolitan,11204,2017,7,Jul,2017-07,438000,6537.31,3,Post-1997,6997.97,37.046,TRUE
Coburg North,3 Alexander Av,1,h,867000,S,Raine,08-07-2017,6.7,3058,1,1,4,741,69,1955,Moreland,-37.73245,144.97103,Northern Metropolitan,3445,2017,7,Jul,2017-07,867000,1170.04,62,1947–1977,6226.25,82.145,FALSE
Collingwood,6/13 Alexander St,1,u,365000,SP,Jellis,08-07-2017,2,3066,1,1,0,0,46,1960,Yarra,-37.79597,144.99108,Northern Metropolitan,4553,2017,7,Jul,2017-07,365000,,57,1947–1977,9766.3,74.095,TRUE
Collingwood,30 Alexander St,3,h,1297000,S,Dixon,08-07-2017,2,3066,3,2,0,186,137,1890,Yarra,-37.79557,144.99158,Northern Metropolitan,4553,2017,7,Jul,2017-07,432333.33,6973.12,127,Pre-1917,9766.3,74.095,TRUE
Coolaroo,11 Nareen Av,4,h,515000,S,Barry,08-07-2017,17.4,3048,4,1,0,616,190,1975,Hume,-37.65879,144.9296,Northern Metropolitan,1124,2017,7,Jul,2017-07,128750,836.04,42,1947–1977,3481.55,99.763,FALSE
Cranbourne North,5 Aspera Pl,4,h,670000,S,Eview,08-07-2017,34.7,3977,4,2,2,612,190,1990,Casey,-38.07898,145.3165,South-Eastern Metropolitan,6464,2017,7,Jul,2017-07,167500,1094.77,27,1977–1997,3451.33,99.892,FALSE
Croydon,30 Allendale Rd,5,h,865000,PI,Ray,08-07-2017,23,3136,4,2,2,974,200,1975,Maroondah,-37.79189,145.29661,Eastern Metropolitan,11925,2017,7,Jul,2017-07,173000,888.09,42,1947–1977,5431.96,89.193,FALSE
Croydon,21 Dixon Av,4,h,760000,SP,Barry,08-07-2017,23,3136,4,2,2,815,140,1960,Maroondah,-37.78393,145.29132,Eastern Metropolitan,11925,2017,7,Jul,2017-07,190000,932.52,57,1947–1977,5431.96,89.193,FALSE
Croydon,434 Dorset Rd,3,h,725000,S,Stockdale,08-07-2017,23,3136,3,1,2,802,105,1980,Maroondah,-37.81083,145.28792,Eastern Metropolitan,11925,2017,7,Jul,2017-07,241666.67,903.99,37,1977–1997,5431.96,89.193,FALSE
Croydon,5/15 Leigh Rd,2,t,480000,S,Ray,08-07-2017,23,3136,2,1,1,2040,100,1965,Maroondah,-37.80452,145.28579,Eastern Metropolitan,11925,2017,7,Jul,2017-07,240000,235.29,52,1947–1977,5431.96,89.193,FALSE
Croydon,21 Taylors Rd,4,h,1120000,S,Barry,08-07-2017,23,3136,4,2,2,864,228,2008,Maroondah,-37.80718,145.28581,Eastern Metropolitan,11925,2017,7,Jul,2017-07,280000,1296.3,9,Post-1997,5431.96,89.193,FALSE
Dandenong North,2 Chifley Cr,3,h,465000,S,Del,08-07-2017,24.7,3175,3,1,1,375,130,1970,Greater Dandenong,-37.9674,145.20552,South-Eastern Metropolitan,8322,2017,7,Jul,2017-07,155000,1240,47,1947–1977,4532.65,96.334,FALSE
Dandenong North,24 Crawford Av,4,h,614000,S,Hall,08-07-2017,24.7,3175,4,2,2,680,190,1970,Greater Dandenong,-37.967,145.19658,South-Eastern Metropolitan,8322,2017,7,Jul,2017-07,153500,902.94,47,1947–1977,4532.65,96.334,FALSE
Dandenong North,64 Waranga St,4,h,930000,S,Hodges,08-07-2017,24.7,3175,4,2,1,830,200,1980,Greater Dandenong,-37.94264,145.21786,South-Eastern Metropolitan,8322,2017,7,Jul,2017-07,232500,1120.48,37,1977–1997,4532.65,96.334,FALSE
Deer Park,13 Cavendish Dr,3,h,557000,S,Barry,08-07-2017,14.8,3023,3,1,2,539,148,1985,Brimbank,-37.76545,144.76458,Western Metropolitan,6388,2017,7,Jul,2017-07,185666.67,1033.4,32,1977–1997,4364.08,97.424,FALSE
Deer Park,13 Poole St,3,h,650000,PI,Barry,08-07-2017,14.8,3023,3,1,2,697,135,1955,Brimbank,-37.77396,144.77229,Western Metropolitan,6388,2017,7,Jul,2017-07,216666.67,932.57,62,1947–1977,4364.08,97.424,FALSE
Derrimut,1 Belvoir Gdns,4,h,750000,VB,Douglas,08-07-2017,14.7,3030,4,2,2,655,190,2010,Brimbank,-37.79571,144.76656,Western Metropolitan,2276,2017,7,Jul,2017-07,187500,1145.04,7,Post-1997,3895.6,99.247,FALSE
Dingley Village,2 Cormorant Pl,3,h,806000,S,Buxton,08-07-2017,22.2,3172,3,2,1,539,134,1968,Kingston,-37.98086,145.11993,South-Eastern Metropolitan,3940,2017,7,Jul,2017-07,268666.67,1495.36,49,1947–1977,5490.36,92.812,FALSE
Dingley Village,4 Marjorie Av,3,h,892000,S,Buxton,08-07-2017,22.2,3172,3,1,3,564,130,1980,Kingston,-37.98186,145.13081,South-Eastern Metropolitan,3940,2017,7,Jul,2017-07,297333.33,1581.56,37,1977–1997,5490.36,92.812,FALSE
Doncaster,67 Hampshire Rd,3,h,1345000,S,Jellis,08-07-2017,12.4,3108,3,3,3,823,130,1970,Manningham,-37.79461,145.14206,Eastern Metropolitan,9028,2017,7,Jul,2017-07,448333.33,1634.26,47,1947–1977,7301.97,40.326,TRUE
Doncaster,103 High St,4,h,1430000,S,Ray,08-07-2017,12.4,3108,4,2,2,736,190,1970,Manningham,-37.78101,145.1111,Eastern Metropolitan,9028,2017,7,Jul,2017-07,357500,1942.93,47,1947–1977,7301.97,40.326,TRUE
Doncaster,10 Margot Av,4,h,1663000,S,Philip,08-07-2017,12.4,3108,4,3,2,674,250,1982,Manningham,-37.77102,145.13338,Eastern Metropolitan,9028,2017,7,Jul,2017-07,415750,2467.36,35,1977–1997,7301.97,40.326,TRUE
Doncaster East,20 Dianne St,4,h,1310000,S,Barry,08-07-2017,14.3,3109,4,3,2,706,200,1970,Manningham,-37.79561,145.16268,Eastern Metropolitan,10999,2017,7,Jul,2017-07,327500,1855.52,47,1947–1977,7415.62,76.515,TRUE
Doncaster East,2 Monet Ct,3,h,1530000,PI,Barry,08-07-2017,14.3,3109,3,2,2,798,160,1978,Manningham,-37.77655,145.15387,Eastern Metropolitan,10999,2017,7,Jul,2017-07,510000,1917.29,39,1977–1997,7415.62,76.515,TRUE
Doncaster East,26 Octantis St,4,h,1390000,S,Barry,08-07-2017,14.3,3109,4,3,2,664,190,1976.5,Manningham,-37.77813,145.16558,Eastern Metropolitan,10999,2017,7,Jul,2017-07,347500,2093.37,40,1977–1997,7415.62,76.515,TRUE
Doncaster East,8 Raven St,3,h,1423000,S,Ray,08-07-2017,14.3,3109,3,2,2,643,130,1976.5,Manningham,-37.79357,145.15318,Eastern Metropolitan,10999,2017,7,Jul,2017-07,474333.33,2213.06,40,1977–1997,7415.62,76.515,TRUE
Donvale,6/5 Sunray Ct,2,t,630000,PI,Sell,08-07-2017,16.1,3111,2,1,1,196,100,2000,Manningham,-37.80103,145.17844,Eastern Metropolitan,4790,2017,7,Jul,2017-07,315000,3214.29,17,Post-1997,6943.39,94.18,FALSE
Eaglemont,129 Banksia St,3,h,1300000,VB,Nelson,08-07-2017,8.9,3084,3,1,2,615,138,1950,Banyule,-37.75825,145.05438,Eastern Metropolitan,1651,2017,7,Jul,2017-07,433333.33,2113.82,67,1947–1977,9142.58,83.347,FALSE
Edithvale,96 Berry Av,5,h,1260000,SP,O'Brien,08-07-2017,27,3196,5,6,3,900,178,1960,Kingston,-38.04105,145.1216,South-Eastern Metropolitan,2546,2017,7,Jul,2017-07,252000,1400,57,1947–1977,6116.37,97.002,FALSE
Eltham,6/17 Silver St,3,h,655000,S,Barry,08-07-2017,18,3095,3,1,2,197,108,2009,Nillumbik,-37.71613,145.13939,Eastern Metropolitan,6990,2017,7,Jul,2017-07,218333.33,3324.87,8,Post-1997,5425.66,91.439,FALSE
Eltham North,28 Weidlich Rd,4,h,792000,S,Barry,08-07-2017,18,3095,4,2,2,836,190,1982.5,Banyule,-37.70115,145.12855,Eastern Metropolitan,2346,2017,7,Jul,2017-07,198000,947.37,34,1977–1997,4657.95,96.038,FALSE
Elwood,206/35 Ormond Rd,1,u,435000,S,Wilson,08-07-2017,7.2,3184,1,1,1,1192,44,2009,Port Phillip,-37.88306,144.9841,Southern Metropolitan,8989,2017,7,Jul,2017-07,435000,364.93,8,Post-1997,10091.24,51.522,TRUE
Elwood,10/4 Poets Gr,1,u,350000,VB,Chisholm,08-07-2017,7.2,3184,1,1,0,0,49,1960,Port Phillip,-37.88111,144.99054,Southern Metropolitan,8989,2017,7,Jul,2017-07,350000,,57,1947–1977,10091.24,51.522,TRUE
Epping,8 Efficient St,3,h,490000,SP,Ristic,08-07-2017,19.6,3076,3,2,2,375,155,2012,Whittlesea,-37.62157,145.01049,Northern Metropolitan,10926,2017,7,Jul,2017-07,163333.33,1306.67,5,Post-1997,3840.75,87.814,FALSE
Epping,27 Hammond Dr,3,h,490000,SP,Ristic,08-07-2017,19.6,3076,3,1,1,597,130,1990,Whittlesea,-37.64166,145.02885,Northern Metropolitan,10926,2017,7,Jul,2017-07,163333.33,820.77,27,1977–1997,3840.75,87.814,FALSE
Epping,6/7 Houston St,3,u,392250,S,Harcourts,08-07-2017,19.6,3076,3,1,1,227,101,2000,Whittlesea,-37.64836,145.03139,Northern Metropolitan,10926,2017,7,Jul,2017-07,130750,1727.97,17,Post-1997,3840.75,87.814,FALSE
Epping,2/8 Zurzolo Tce,2,h,417500,S,Harcourts,08-07-2017,19.6,3076,2,1,1,157,102,2000,Whittlesea,-37.64827,145.05317,Northern Metropolitan,10926,2017,7,Jul,2017-07,208750,2659.24,17,Post-1997,3840.75,87.814,FALSE
Essendon,20 Butler St,3,h,1000000,VB,Nelson,08-07-2017,7.5,3040,3,2,2,213,169,1940,Moonee Valley,-37.74635,144.9229,Western Metropolitan,9264,2017,7,Jul,2017-07,333333.33,4694.84,77,1917–1947,7930.61,17.52,TRUE
Essendon,9/44 Fletcher St,1,u,310000,SP,Considine,08-07-2017,7.5,3040,1,1,1,0,49,1975,Moonee Valley,-37.75515,144.92114,Western Metropolitan,9264,2017,7,Jul,2017-07,310000,,42,1947–1977,7930.61,17.52,TRUE
Essendon,13 Gordon St,3,h,1398000,SP,Barry,08-07-2017,7.5,3040,3,2,1,445,182,1960,Moonee Valley,-37.75621,144.93401,Western Metropolitan,9264,2017,7,Jul,2017-07,466000,3141.57,57,1947–1977,7930.61,17.52,TRUE
Ferntree Gully,2 Clendon Rd,3,t,664000,S,Ray,08-07-2017,24.8,3156,3,2,1,219,138,2010,Knox,-37.8798,145.2775,Eastern Metropolitan,10788,2017,7,Jul,2017-07,221333.33,3031.96,7,Post-1997,4996.05,92.939,FALSE
Ferntree Gully,2 Francis Cr,3,t,1900000,PI,LJ,08-07-2017,24.8,3156,3,2,2,1869,373,2010,Knox,-37.88096,145.29371,Eastern Metropolitan,10788,2017,7,Jul,2017-07,633333.33,1016.59,7,Post-1997,4996.05,92.939,FALSE
Fitzroy,502/416 Gore St,2,u,790000,S,Nelson,08-07-2017,2.1,3065,2,1,2,2978,75,1930,Yarra,-37.7967,144.98363,Northern Metropolitan,5825,2017,7,Jul,2017-07,395000,265.28,87,1917–1947,11372.03,68.736,TRUE
Fitzroy,604/353 Napier St,2,u,830000,S,Jellis,08-07-2017,2.1,3065,2,2,1,2978,84,2011,Yarra,-37.79721,144.98073,Northern Metropolitan,5825,2017,7,Jul,2017-07,415000,278.71,6,Post-1997,11372.03,68.736,TRUE
Fitzroy,307/185 Rose St,1,u,456000,SP,hockingstuart,08-07-2017,2.1,3065,1,1,1,0,51,2011,Yarra,-37.79636,144.98394,Northern Metropolitan,5825,2017,7,Jul,2017-07,456000,,6,Post-1997,11372.03,68.736,TRUE
Flemington,14 Clarence St,2,h,1000000,SP,Nelson,08-07-2017,3.4,3031,2,1,0,132,96,1905,Moonee Valley,-37.78696,144.92556,Northern Metropolitan,3593,2017,7,Jul,2017-07,500000,7575.76,112,Pre-1917,8707.89,78.032,TRUE
Footscray,8/5 Saltriver Pl,3,t,800000,S,Village,08-07-2017,5.1,3011,3,2,2,0,135,2010,Maribyrnong,-37.80196,144.90783,Western Metropolitan,7570,2017,7,Jul,2017-07,266666.67,,7,Post-1997,6972.36,60.37,TRUE
Frankston,87 Aquarius Dr,3,h,565000,S,O'Brien,08-07-2017,38,3199,3,1,2,713,155,1980,Frankston,-38.16483,145.16383,South-Eastern Metropolitan,17055,2017,7,Jul,2017-07,188333.33,792.43,37,1977–1997,4530.63,94.392,FALSE
Frankston South,14 Hoadley Av,3,h,810000,S,Ash,08-07-2017,38,3199,3,1,2,835,118,1960,Frankston,-38.15983,145.11351,South-Eastern Metropolitan,7566,2017,7,Jul,2017-07,270000,970.06,57,1947–1977,5855.79,93.628,FALSE
Gladstone Park,19 Osborne Av,4,h,749000,SP,Barry,08-07-2017,12.9,3043,4,2,2,561,160,1970,Hume,-37.68269,144.88601,Western Metropolitan,3285,2017,7,Jul,2017-07,187250,1335.12,47,1947–1977,4192.15,95.36,FALSE
Glen Iris,13/11 Belmont Av,1,u,300000,PI,Woodards,08-07-2017,7.3,3146,1,1,1,0,38,1950,Stonnington,-37.8574,145.04795,Southern Metropolitan,10412,2017,7,Jul,2017-07,300000,,67,1947–1977,10288.5,4.578,TRUE
Glen Iris,1/15 Belmont Av,1,u,330000,SP,Thomson,08-07-2017,7.3,3146,1,1,1,0,44,1960,Stonnington,-37.85702,145.04801,Southern Metropolitan,10412,2017,7,Jul,2017-07,330000,,57,1947–1977,10288.5,4.578,TRUE
Glen Iris,11/62 Edgar St N,2,u,501000,S,Jellis,08-07-2017,7.3,3146,2,1,1,2015,77,1960,Stonnington,-37.85019,145.0465,Southern Metropolitan,10412,2017,7,Jul,2017-07,250500,248.64,57,1947–1977,10288.5,4.578,TRUE
Glen Waverley,15 Alimar Rd,3,h,1908000,S,Barry,08-07-2017,16.7,3150,3,1,2,778,130,1970,Monash,-37.88462,145.17315,Eastern Metropolitan,15321,2017,7,Jul,2017-07,636000,2452.44,47,1947–1977,8949.02,72.42,TRUE
Glen Waverley,1 Dorset St,3,h,1070000,S,Harcourts,08-07-2017,16.7,3150,3,2,1,839,116,1970,Monash,-37.89813,145.14652,Eastern Metropolitan,15321,2017,7,Jul,2017-07,356666.67,1275.33,47,1947–1977,8949.02,72.42,TRUE
Glenroy,58 Bindi St,4,h,700000,S,RW,08-07-2017,11.2,3046,4,2,1,655,82,1950,Moreland,-37.69558,144.93223,Northern Metropolitan,8870,2017,7,Jul,2017-07,175000,1068.7,67,1947–1977,5250.31,56.939,TRUE
Glenroy,34 Glenroy Rd,3,h,805000,S,Raine,08-07-2017,11.2,3046,3,1,2,676,130,1960,Moreland,-37.70691,144.93498,Northern Metropolitan,8870,2017,7,Jul,2017-07,268333.33,1190.83,57,1947–1977,5250.31,56.939,TRUE
Glenroy,155 Hilton St,3,h,721000,S,Barry,08-07-2017,11.2,3046,3,1,1,600,130,1960,Moreland,-37.70067,144.92689,Northern Metropolitan,8870,2017,7,Jul,2017-07,240333.33,1201.67,57,1947–1977,5250.31,56.939,TRUE
Glenroy,4/71 Station Rd,2,t,400000,VB,Nelson,08-07-2017,11.2,3046,2,1,1,102,70,2012,Moreland,-37.71122,144.91863,Northern Metropolitan,8870,2017,7,Jul,2017-07,200000,3921.57,5,Post-1997,5250.31,56.939,TRUE
Glenroy,270 West St,2,h,675000,S,Eview,08-07-2017,11.2,3046,2,2,1,248,99,2011,Moreland,-37.69705,144.94219,Northern Metropolitan,8870,2017,7,Jul,2017-07,337500,2721.77,6,Post-1997,5250.31,56.939,TRUE
Glenroy,3/8 York St,4,t,656000,S,Barry,08-07-2017,11.2,3046,4,2,2,228,188.5,2003,Moreland,-37.7046,144.91041,Northern Metropolitan,8870,2017,7,Jul,2017-07,164000,2877.19,14,Post-1997,5250.31,56.939,TRUE
Greensborough,53 Narbethong Dr,3,h,866000,S,hockingstuart,08-07-2017,16.1,3088,3,2,2,743,147,1980,Banyule,-37.71733,145.09622,Northern Metropolitan,8524,2017,7,Jul,2017-07,288666.67,1165.55,37,1977–1997,5488.11,87.61,FALSE
